653,810
654,690
655,761
656,329
657,328
658,565
659,792
660,33
661,438
662,951
663,953
664,427
665,622
666,226
667,991
668,77
669,585
670,463
671,674
672,522
673,186
674,270
675,572
676,469
677,12
678,575
679,334
680,73
681,379
682,27
683,974
684,851
685,99
686,418
687,217
688,755
689,197
690,897
691,105
692,106
693,543
694,464
695,896
696,583
697,347
698,177
699,568
700,61
701,473
702,13
703,847
704,224
705,916
706,261
707,124
708,829
709,895
710,354
711,698
712,340
713,207
714,483
715,695
716,305
717,661
718,990
719,418
720,44
721,483
722,944
723,964
724,84
725,171
726,647
727,792
728,301
729,495
730,139
731,681
732,57
733,967
734,328
735,608
736,381
737,280
738,354
739,754
740,616
741,445
742,94
743,481
744,921
745,44
746,943
747,901
748,224
749,932
750,897
751,293
752,400
753,233
754,942
755,708
756,873
757,165
758,429
759,464
760,706
761,722
762,525
763,901
764,790
765,794
766,550
767,629
768,931
769,779
770,407
771,367
772,570
773,726
774,214
775,589
776,752
777,630
778,559
779,321
780,926
781,88
782,472
783,903
784,760
785,11
786,621
787,995
788,993
789,570
790,39
791,310
792,889
793,51
794,32
795,206
796,37
797,739
798,10
799,208
800,496
801,395
802,150
803,39
804,17
805,923
806,521
807,324
808,524
809,110
810,751
811,188
812,90
813,80
814,737
815,728
816,121
817,160
818,846
819,911
820,289
821,374
822,823
823,933
824,191
825,313
826,129
827,508
828,15
829,414
830,823
831,681
832,931
833,17
834,44
835,602
836,788
837,725
838,281
839,486
840,231
841,467
842,722
843,469
844,458
845,814
846,93
847,729
848,397
849,5
850,546
851,354
852,106
853,442
854,625
855,998
856,530
857,752
858,947
859,975
860,380
861,117
862,414
863,845
864,358
865,735
866,606
867,284
868,670
869,569
870,231
871,281
872,937
873,533
874,943
875,581
876,976
877,75
878,219
879,603
880,540
881,149
882,98
883,255
884,846
885,517
886,495
887,841
888,482
889,852
890,77
891,794
892,430
893,538
894,38
895,663
896,232
897,773
898,526
899,252
900,290
901,525
902,123
903,96
904,705
905,859
906,794
907,173
908,722
909,151
910,597
911,574
912,123
913,761
914,902
915,908
916,871
917,730
918,760
919,976
920,173
921,957
922,619
923,908
924,381
925,632
926,746
927,583
928,336
929,671
930,939
931,769
932,6
933,734
934,549
935,5
936,359
937,66
938,359
939,59
940,59
941,152
942,790
943,374
944,383
945,134
946,475
947,929
948,864
949,337
950,393
951,30
952,291
953,954
954,938
955,967
956,908
957,182
958,222
959,581
960,79
961,478
962,573
963,859
964,368
965,966
966,491
967,156
968,111
969,901
970,611
971,887
972,52
973,39
974,260
975,21
976,134
977,145
978,501
979,172
980,958
981,971
982,702
983,788
984,172
985,219
986,497
987,556
988,837
989,818
990,477
991,892
992,463
993,38
994,485
995,626
996,881
997,367
998,635
999,682
