698,41,52
699,74,14
700,52,89
701,54,18
702,83,77
703,19,37
704,69,54
705,3,21
706,98,94
707,47,18
708,96,90
709,52,50
710,31,26
711,98,97
712,35,83
713,11,64
714,65,37
715,81,42
716,49,83
717,32,65
718,16,28
719,70,53
720,53,90
721,83,89
722,64,2
723,13,66
724,75,8
725,56,2
726,41,52
727,91,3
728,74,57
729,21,5
730,40,8
731,15,23
732,44,55
733,24,95
734,92,19
735,77,70
736,67,36
737,50,42
738,37,83
739,49,77
740,99,2
741,38,35
742,68,39
743,47,78
744,96,92
745,16,96
746,89,99
747,59,16
748,25,97
749,97,70
750,52,48
751,97,6
752,15,74
753,55,2
754,32,15
755,71,5
756,52,94
757,44,41
758,64,80
759,95,80
760,80,36
761,45,6
762,97,54
763,47,99
764,61,89
765,63,39
766,33,71
767,62,1
768,92,27
769,47,20
770,1,40
771,58,7
772,30,31
773,19,51
774,18,74
775,52,43
776,85,96
777,22,90
778,59,79
779,16,79
780,11,20
781,5,87
782,8,2
783,72,53
784,4,57
785,53,95
786,90,84
787,56,74
788,34,76
789,13,47
790,47,1
791,55,96
792,43,83
793,38,97
794,48,85
795,55,32
796,85,90
797,21,80
798,1,0
799,13,70
800,7,52
801,79,76
802,15,19
803,6,5
804,11,50
805,3,40
806,16,23
807,1,48
808,49,39
809,48,34
810,18,1
811,52,19
812,14,37
813,91,64
814,83,9
815,30,45
816,49,67
817,92,46
818,46,49
819,19,82
820,52,18
821,85,73
822,25,81
823,90,81
824,96,20
825,62,41
826,10,40
827,9,78
828,74,52
829,52,31
830,23,46
831,66,0
832,84,60
833,36,10
834,29,41
835,11,40
836,45,48
837,47,84
838,82,72
839,64,58
840,57,81
841,21,26
842,59,44
843,80,77
844,46,98
845,26,67
846,58,73
847,63,26
848,38,14
849,81,13
850,38,48
851,14,77
852,65,17
853,96,38
854,71,29
855,83,88
856,89,92
857,99,83
858,42,95
859,42,46
860,44,15
861,38,0
862,97,44
863,58,21
864,88,79
865,55,48
866,10,95
867,21,60
868,26,64
869,86,94
870,75,7
871,50,15
872,3,73
873,42,54
874,74,93
875,19,13
876,55,2
877,29,27
878,51,97
879,34,88
880,49,59
881,93,54
882,18,42
883,32,12
884,60,88
885,83,26
886,10,73
887,48,38
888,65,83
889,47,31
890,8,7
891,19,19
892,58,97
893,15,71
894,99,8
895,45,23
896,17,80
897,13,90
898,48,83
899,74,52
900,74,20
901,58,16
902,52,10
903,51,42
904,64,53
905,57,13
906,98,66
907,60,24
908,66,25
909,96,76
910,68,54
911,4,57
912,60,77
913,7,27
914,45,57
915,10,27
916,65,59
917,39,29
918,47,59
919,96,21
920,53,34
921,47,82
922,24,7
923,79,99
924,3,19
925,86,17
926,99,71
927,42,26
928,12,19
929,86,63
930,37,37
931,68,16
932,91,51
933,51,73
934,68,33
935,7,82
936,58,27
937,84,31
938,28,76
939,10,92
940,17,1
941,41,69
942,58,10
943,42,19
944,4,30
945,47,43
946,65,65
947,98,46
948,48,84
949,10,13
950,86,4
951,9,26
952,26,27
953,3,16
954,12,69
955,16,61
956,19,13
957,35,33
958,49,30
959,80,87
960,9,14
961,90,9
962,45,27
963,18,30
964,7,3
965,96,23
966,66,78
967,80,67
968,40,93
969,26,55
970,61,79
971,21,92
972,20,40
973,26,0
974,54,18
975,82,85
976,99,86
977,94,65
978,46,47
979,38,96
980,81,21
981,32,54
982,40,55
983,21,60
984,53,76
985,6,82
986,36,25
987,28,84
988,14,10
989,90,31
990,61,83
991,54,8
992,57,16
993,68,71
994,66,6
995,85,63
996,90,83
997,61,33
998,57,37
999,63,32
1000,93,67
1001,64,51
1002,98,86
1003,82,47
1004,63,40
1005,31,75
1006,70,3
1007,46,33
1008,66,93
1009,15,28
1010,48,63
1011,74,40
1012,89,67
1013,54,21
1014,26,68
1015,84,53
1016,43,83
1017,90,97
1018,89,5
1019,7,14
1020,67,97
1021,30,40
1022,65,12
1023,46,55
1024,24,1
1025,99,64
1026,14,80
1027,53,81
1028,27,73
1029,78,74
1030,10,70
1031,98,74
1032,97,64
1033,13,70
1034,15,3
1035,74,15
1036,35,19
1037,61,30
1038,10,69
1039,18,91
1040,33,86
1041,40,98
1042,71,50
1043,28,81
1044,40,24
1045,47,79
1046,38,88
1047,76,3
1048,0,30
1049,15,85
1050,6,49
1051,14,43
1052,37,21
1053,5,38
1054,47,21
1055,79,25
1056,18,37
1057,95,31
1058,56,72
1059,23,4
1060,96,22
1061,81,28
1062,6,6
1063,22,81
1064,97,36
1065,61,71
1066,98,90
1067,61,88
1068,70,22
1069,20,99
1070,70,58
1071,60,92
1072,88,24
1073,33,55
1074,86,13
1075,20,12
1076,62,75
1077,41,83
1078,64,0
1079,66,45
1080,41,58
1081,6,54
1082,45,34
1083,81,87
1084,32,90
1085,99,90
1086,22,7
1087,92,35
1088,36,81
1089,33,49
1090,52,5
1091,32,55
1092,76,74
1093,18,91
1094,58,37
1095,73,32
1096,38,82
1097,3,57
1098,69,22
1099,51,19
1100,40,36
1101,65,94
1102,30,11
1103,95,75
1104,59,1
1105,70,43
1106,87,96
1107,57,46
1108,38,33
1109,27,65
1110,45,69
1111,10,68
1112,97,96
1113,76,34
1114,69,54
1115,49,18
1116,21,90
1117,22,79
1118,72,73
1119,54,50
1120,57,91
1121,0,8
1122,61,33
1123,52,77
1124,68,33
1125,46,98
1126,18,82
1127,59,97
1128,57,4
1129,31,93
1130,39,16
1131,82,59
1132,20,62
1133,6,47
1134,1,28
1135,17,72
1136,80,42
1137,49,54
1138,80,14
1139,72,72
1140,96,68
1141,19,7
1142,79,93
1143,15,53
1144,99,24
1145,30,14
1146,80,55
1147,99,78
1148,77,2
1149,45,78
1150,57,44
1151,76,9
1152,44,14
1153,6,49
1154,36,13
1155,93,19
1156,22,38
1157,14,92
1158,51,56
1159,11,59
1160,55,65
1161,49,73
1162,89,99
1163,74,52
1164,11,5
1165,73,73
1166,88,13
1167,98,41
1168,92,42
1169,21,75
1170,35,84
1171,97,41
1172,73,68
1173,9,67
1174,62,44
1175,61,17
1176,93,3
1177,80,62
1178,0,69
1179,19,48
1180,95,37
1181,54,25
1182,74,60
1183,58,64
1184,93,43
1185,66,53
1186,21,89
1187,97,18
1188,46,83
1189,56,63
1190,29,8
1191,24,19
1192,79,45
1193,46,41
1194,18,92
1195,65,32
1196,45,43
1197,63,26
1198,86,66
1199,79,78
1200,83,55
1201,78,63
1202,66,75
1203,32,45
1204,61,0
1205,31,27
1206,44,51
1207,97,34
1208,15,89
1209,68,87
1210,91,5
1211,33,25
1212,60,80
1213,87,54
1214,82,22
1215,88,50
1216,34,65
1217,15,99
1218,41,9
1219,94,59
1220,54,18
1221,69,31
1222,50,59
1223,9,44
1224,31,47
1225,41,10
1226,0,90
1227,97,17
1228,56,21
1229,75,44
1230,81,29
1231,82,45
1232,72,94
1233,5,23
1234,56,78
1235,62,47
1236,9,39
1237,72,93
1238,99,42
1239,10,64
1240,77,87
1241,14,63
1242,74,6
1243,93,76
1244,61,71
1245,56,95
1246,51,3
1247,91,61
1248,92,98
1249,11,34
1250,13,1
1251,45,96
1252,48,32
1253,3,21
1254,92,70
1255,40,19
1256,17,47
1257,1,47
1258,50,70
1259,67,23
1260,54,64
1261,28,50
1262,92,92
1263,99,54
1264,18,96
1265,87,85
1266,51,2
1267,96,84
1268,65,42
1269,45,23
1270,0,38
1271,57,62
1272,79,43
1273,25,90
1274,17,32
1275,88,94
1276,44,85
1277,43,93
1278,72,0
1279,91,4
1280,29,99
1281,85,31
1282,61,69
1283,25,67
1284,9,9
1285,16,63
1286,89,29
1287,61,31
1288,50,9
1289,34,24
1290,97,2
1291,97,69
1292,6,25
1293,2,76
1294,1,27
1295,94,74
1296,55,63
1297,90,60
1298,23,2
1299,94,37
1300,26,54
1301,24,51
1302,50,11
1303,82,79
1304,90,22
1305,9,79
1306,13,17
1307,73,51
1308,31,35
1309,93,5
1310,43,38
1311,92,42
1312,85,25
1313,95,21
1314,64,93
1315,51,38
1316,2,7
1317,59,21
1318,33,94
1319,2,44
1320,20,37
1321,73,18
1322,81,35
1323,45,12
1324,19,79
1325,8,1
1326,99,31
1327,93,79
1328,90,87
1329,56,67
1330,24,66
1331,18,22
1332,2,93
1333,81,44
1334,60,24
1335,48,58
1336,70,0
1337,7,11
1338,53,0
1339,33,28
1340,61,31
1341,16,64
1342,94,30
1343,53,22
1344,97,89
1345,16,30
1346,6,87
1347,49,40
1348,15,94
1349,13,19
1350,4,41
1351,73,36
1352,50,96
1353,64,40
1354,98,59
1355,84,17
1356,19,43
1357,2,83
1358,96,1
1359,11,22
1360,47,25
1361,66,10
1362,50,19
1363,46,45
1364,42,55
1365,73,12
1366,80,96
1367,75,33
1368,41,80
1369,14,71
1370,9,68
1371,66,56
1372,47,2
1373,41,97
1374,22,19
1375,26,51
1376,24,66
1377,17,67
1378,46,62
1379,92,2
1380,17,70
1381,93,63
1382,17,64
1383,72,19
1384,21,18
1385,4,53
1386,55,46
1387,49,98
1388,13,55
1389,56,62
1390,24,5
1391,21,14
1392,7,38
1393,39,48
1394,78,14
1395,76,20
1396,55,66
1397,68,20
1398,28,68
1399,43,53
1400,35,24
1401,54,50
1402,40,89
1403,19,26
1404,59,3
1405,4,21
1406,68,81
1407,20,0
1408,56,53
1409,70,86
1410,65,15
1411,0,3
1412,10,33
1413,57,23
1414,29,52
1415,37,15
1416,11,64
1417,24,84
1418,2,3
1419,72,41
1420,56,68
1421,56,8
1422,85,64
1423,12,66
1424,83,8
1425,28,62
1426,68,76
1427,28,87
1428,32,65
1429,37,37
1430,8,34
1431,55,98
1432,10,39
1433,21,62
1434,47,93
1435,42,51
1436,55,91
1437,41,77
1438,70,68
1439,62,30
1440,57,56
1441,67,49
1442,50,79
1443,11,74
1444,75,73
1445,64,51
1446,87,20
1447,25,22
1448,53,56
1449,82,17
1450,87,73
1451,2,99
1452,87,69
1453,87,4
1454,21,31
1455,8,49
1456,23,93
1457,2,55
1458,29,11
1459,60,10
1460,86,77
1461,36,25
1462,43,86
1463,34,33
1464,87,73
1465,89,30
1466,48,1
1467,8,21
1468,33,52
1469,64,55
1470,97,2
1471,53,98
1472,50,25
1473,5,71
1474,84,47
1475,35,16
1476,38,76
1477,14,86
1478,67,43
1479,81,19
1480,85,12
1481,2,58
1482,54,56
1483,3,72
1484,90,8
1485,67,89
1486,78,42
1487,16,21
1488,74,51
1489,92,55
1490,26,4
1491,64,58
1492,90,50
1493,4,32
1494,13,28
1495,50,58
1496,74,10
1497,62,46
1498,13,70
1499,72,76
1500,73,39
1501,26,91
1502,69,59
1503,5,19
1504,46,32
1505,8,98
1506,44,3
1507,32,63
1508,9,55
1509,5,96
1510,12,49
1511,89,58
1512,25,84
1513,12,61
1514,67,55
1515,4,8
1516,3,2
1517,71,13
1518,11,53
1519,88,2
1520,37,39
1521,89,37
1522,67,3
1523,3,80
1524,19,76
1525,2,6
1526,95,72
1527,80,8
1528,16,75
1529,13,12
1530,79,52
1531,97,96
1532,2,39
1533,99,97
1534,55,3
1535,71,40
1536,93,97
1537,36,91
1538,70,59
1539,95,33
1540,71,14
1541,12,71
1542,86,99
1543,71,25
1544,34,18
1545,22,43
1546,59,82
1547,55,24
1548,13,49
1549,46,34
1550,98,77
1551,6,93
1552,77,11
1553,83,35
1554,55,94
1555,16,5
1556,57,17
1557,15,39
1558,0,17
1559,97,14
1560,39,73
1561,18,75
1562,34,81
1563,37,1
1564,0,1
1565,59,76
1566,45,43
1567,74,82
1568,32,85
1569,38,79
1570,49,70
1571,34,9
1572,76,19
1573,26,86
1574,81,31
1575,70,83
1576,55,86
1577,68,33
1578,77,86
1579,56,11
1580,98,8
1581,22,73
1582,90,94
1583,6,3
1584,99,94
1585,7,4
1586,33,50
1587,0,46
1588,7,60
1589,71,80
1590,82,42
1591,53,4
1592,33,41
1593,6,34
1594,44,1
1595,92,54
1596,9,59
1597,80,96
1598,99,26
1599,42,24
1600,74,81
1601,57,93
1602,59,69
1603,18,74
1604,35,88
1605,82,13
1606,12,65
1607,2,38
1608,66,38
1609,32,67
1610,22,39
1611,4,63
1612,59,0
1613,89,55
1614,15,62
1615,6,18
1616,41,15
1617,83,6
1618,72,29
1619,62,71
1620,10,43
1621,21,94
1622,27,92
1623,82,10
1624,24,33
1625,76,21
1626,85,73
1627,52,22
1628,42,74
1629,23,9
1630,90,81
1631,2,80
1632,26,71
1633,23,91
1634,50,25
1635,52,51
1636,42,17
1637,30,33
1638,24,4
1639,25,49
1640,47,77
1641,73,60
1642,14,28
1643,69,88
1644,95,45
1645,99,4
1646,36,95
1647,77,98
1648,43,26
1649,58,42
1650,32,87
1651,90,8
1652,47,67
1653,29,4
1654,37,51
1655,97,33
1656,2,85
1657,0,53
1658,4,60
1659,93,14
1660,27,21
1661,74,86
1662,35,16
1663,91,22
1664,14,4
1665,15,35
1666,89,79
1667,6,18
1668,54,43
1669,89,4
1670,48,22
1671,7,71
1672,30,81
1673,85,9
1674,78,32
1675,68,38
1676,28,91
1677,75,80
1678,51,52
1679,57,25
1680,52,77
1681,71,67
1682,5,92
1683,47,1
1684,45,24
1685,99,65
1686,2,28
1687,5,52
1688,14,38
1689,72,20
1690,19,52
1691,42,45
1692,27,49
1693,74,24
1694,16,23
1695,73,2
1696,36,65
1697,89,68
1698,89,32
1699,49,81
1700,70,39
1701,33,3
1702,60,16
1703,96,13
1704,57,83
1705,45,98
1706,29,40
1707,19,9
1708,26,75
1709,17,17
1710,88,14
1711,74,81
1712,8,31
1713,68,94
1714,29,90
1715,66,36
1716,31,13
1717,14,81
1718,65,10
1719,1,61
1720,76,42
1721,51,43
1722,24,63
1723,46,97
1724,9,56
1725,57,35
1726,72,40
1727,17,25
1728,5,76
1729,19,70
1730,46,4
1731,74,82
1732,63,34
1733,70,55
1734,8,77
1735,78,35
1736,5,84
1737,56,79
1738,27,8
1739,63,76
1740,26,78
1741,76,70
1742,5,54
1743,24,84
1744,26,35
1745,39,99
1746,56,73
1747,6,12
1748,47,60
1749,70,75
1750,64,84
1751,26,36
1752,91,70
1753,8,72
1754,67,40
1755,28,62
1756,17,98
1757,28,75
1758,90,23
1759,42,58
1760,49,11
1761,77,22
1762,56,91
1763,54,49
1764,95,93
1765,46,41
1766,55,37
1767,98,87
1768,84,88
1769,75,28
1770,24,54
1771,93,17
1772,47,52
1773,52,41
1774,57,31
1775,9,22
1776,48,60
1777,65,1
1778,67,40
1779,49,93
1780,60,57
1781,96,15
1782,78,74
1783,7,82
1784,91,6
1785,91,0
1786,15,22
1787,54,43
1788,47,93
1789,54,93
1790,73,43
1791,67,17
1792,4,63
1793,59,88
1794,90,36
1795,89,52
1796,55,76
1797,16,31
1798,67,22
1799,70,77
1800,90,74
1801,58,63
1802,3,90
1803,83,47
1804,6,9
1805,86,87
1806,6,86
1807,3,9
1808,0,97
1809,11,36
1810,22,11
1811,33,39
1812,30,11
1813,9,19
1814,36,35
1815,35,12
1816,57,86
1817,22,81
1818,1,81
1819,93,58
1820,55,98
1821,47,66
1822,94,38
1823,39,26
1824,5,69
1825,1,40
1826,88,6
1827,68,82
1828,82,61
1829,1,22
1830,74,6
1831,71,89
1832,6,91
1833,18,1
1834,18,0
1835,4,82
1836,76,43
1837,45,67
1838,59,44
1839,39,38
1840,42,75
1841,56,63
1842,47,85
1843,63,27
1844,1,21
1845,50,79
1846,74,6
1847,17,55
1848,83,8
1849,27,25
1850,1,14
1851,33,90
1852,11,11
1853,35,57
1854,5,0
1855,74,86
1856,76,43
1857,8,42
1858,44,90
1859,54,97
1860,88,11
1861,37,46
1862,41,75
1863,60,52
1864,94,55
1865,92,23
1866,76,46
1867,29,20
1868,99,71
1869,34,41
1870,23,30
1871,51,53
1872,77,86
1873,51,29
1874,92,20
1875,67,26
1876,73,76
1877,64,52
1878,98,91
1879,77,73
1880,44,32
1881,35,59
1882,13,70
1883,56,60
1884,35,36
1885,61,51
1886,91,11
1887,79,99
1888,68,53
1889,12,93
1890,94,94
1891,2,76
1892,46,75
1893,61,75
1894,84,55
1895,14,16
1896,37,66
1897,68,64
1898,0,99
1899,30,79
1900,59,13
1901,1,50
1902,59,31
1903,19,15
1904,23,15
1905,70,37
1906,36,99
1907,3,62
1908,24,11
1909,22,20
1910,78,46
1911,33,11
1912,21,9
1913,14,73
1914,81,98
1915,66,3
1916,45,64
1917,17,11
1918,11,82
1919,21,48
1920,45,99
1921,74,16
1922,46,3
1923,16,94
1924,90,7
1925,81,48
1926,86,23
1927,67,61
1928,45,88
1929,79,82
1930,62,39
1931,11,4
1932,4,59
1933,50,86
1934,45,84
1935,26,53
1936,66,72
1937,71,79
1938,41,78
1939,81,24
1940,31,58
1941,18,21
1942,54,4
1943,6,81
1944,18,34
1945,41,45
1946,73,68
1947,81,93
1948,29,24
1949,32,5
1950,33,42
1951,16,94
1952,35,19
1953,41,87
1954,37,23
1955,61,72
1956,45,3
1957,82,17
1958,53,74
1959,21,45
1960,99,39
1961,3,64
1962,91,35
1963,16,60
1964,42,68
1965,45,29
1966,9,84
1967,78,3
1968,51,25
1969,48,26
1970,54,94
1971,44,99
1972,34,58
1973,64,17
1974,57,73
1975,45,31
1976,27,21
1977,72,8
1978,83,79
1979,67,39
1980,41,11
1981,67,62
1982,33,6
1983,11,66
1984,75,44
1985,16,83
1986,66,37
1987,88,14
1988,30,42
1989,39,32
1990,67,88
1991,0,74
1992,22,20
1993,15,7
1994,27,29
1995,58,9
1996,31,18
1997,31,39
1998,79,86
1999,52,31
2000,71,54
2001,48,51
2002,86,86
2003,83,99
2004,15,15
2005,77,7
2006,30,91
2007,47,58
2008,5,56
2009,25,91
2010,56,28
2011,27,97
2012,68,57
2013,90,68
2014,95,30
2015,24,43
2016,25,94
2017,80,92
2018,98,59
2019,65,32
2020,31,11
2021,35,79
2022,61,60
2023,29,33
2024,12,92
2025,75,86
2026,97,18
2027,31,24
2028,56,84
2029,19,50
2030,5,22
2031,75,65
2032,52,18
2033,14,92
2034,88,38
2035,67,20
2036,63,88
2037,37,5
2038,19,97
2039,35,49
2040,91,80
2041,9,96
2042,54,24
2043,96,62
2044,12,68
2045,74,32
2046,34,96
2047,61,45
2048,59,1
2049,77,11
2050,75,32
2051,73,91
2052,47,7
2053,3,69
2054,13,81
2055,63,5
2056,52,93
2057,70,38
2058,81,12
2059,71,64
2060,74,48
2061,85,45
2062,18,34
2063,59,93
2064,71,27
2065,12,11
2066,56,89
2067,53,0
2068,64,59
2069,55,28
2070,4,80
2071,94,34
2072,69,94
2073,75,23
2074,32,35
2075,52,11
2076,12,22
2077,0,49
2078,29,82
2079,1,36
2080,0,16
2081,8,6
2082,89,99
2083,54,78
2084,52,64
2085,2,68
2086,70,38
2087,72,43
2088,99,51
2089,37,47
2090,65,4
2091,91,47
2092,80,56
2093,19,58
2094,95,14
2095,91,8
2096,73,51
2097,97,6
2098,71,80
2099,96,62
2100,24,27
2101,67,89
2102,24,54
2103,3,95
2104,75,27
2105,56,8
2106,76,68
2107,94,45
2108,80,87
2109,94,38
2110,54,29
2111,36,42
2112,86,60
2113,32,95
2114,48,5
2115,29,76
2116,24,1
2117,25,16
2118,94,37
2119,13,43
2120,97,95
2121,41,0
2122,41,16
2123,73,92
2124,54,65
2125,67,28
2126,47,85
2127,46,0
2128,34,31
2129,64,68
2130,71,14
2131,70,96
2132,89,72
2133,69,68
2134,33,62
2135,54,67
2136,19,47
2137,86,67
2138,4,98
2139,69,80
2140,65,68
2141,15,20
