303,144,760,37
304,452,787,10
305,642,858,36
306,899,925,115
307,775,345,137
308,10,720,87
309,77,379,114
310,147,506,19
311,612,375,100
312,35,815,84
313,479,353,165
314,334,223,142
315,683,693,16
316,854,260,131
317,514,726,55
318,898,512,156
319,899,57,48
320,150,749,97
321,228,652,56
322,290,726,169
323,637,805,113
324,434,199,55
325,97,173,49
326,142,788,130
327,610,381,115
328,48,412,56
329,918,362,80
330,371,170,46
331,878,679,98
332,378,126,99
333,336,756,16
334,210,645,114
335,161,170,93
336,195,278,182
337,207,466,189
338,396,849,143
339,507,683,21
340,352,798,3
341,209,272,71
342,274,456,47
343,329,25,34
344,390,457,94
345,336,269,143
346,536,943,77
347,124,154,38
348,489,811,105
349,812,922,13
350,166,294,130
351,517,479,45
352,640,385,73
353,906,362,198
354,690,255,196
355,964,67,197
356,624,441,47
357,105,137,80
358,816,908,126
359,812,316,195
360,833,683,51
361,96,760,191
362,828,780,157
363,51,268,155
364,789,466,12
365,291,971,74
366,984,729,160
367,368,490,29
368,285,728,104
369,241,741,88
370,503,580,42
371,815,311,182
372,929,535,52
373,682,160,7
374,947,703,155
375,37,408,155
376,749,588,3
377,272,305,69
378,993,960,119
379,16,946,14
380,188,363,140
381,747,838,197
382,914,925,53
383,293,736,196
384,873,172,15
385,127,753,13
386,312,241,70
387,560,680,103
388,746,461,188
389,777,997,95
390,262,293,153
391,780,826,113
392,207,744,115
393,991,399,42
394,480,950,39
395,283,954,161
396,559,312,104
397,466,965,12
398,548,539,64
399,339,893,108
400,383,216,133
401,109,549,128
402,662,366,72
403,976,517,115
404,841,758,54
405,328,847,143
406,673,750,130
407,92,917,26
408,145,581,2
409,2,144,55
410,72,163,0
411,765,458,42
412,910,548,37
413,696,474,145
414,385,642,199
415,515,131,117
416,142,963,9
417,684,824,43
418,317,699,178
419,826,142,130
420,93,413,182
421,648,422,61
422,684,6,12
423,222,135,124
424,510,411,48
425,991,916,178
426,633,281,29
427,288,642,111
428,244,823,160
429,644,872,23
430,530,175,66
431,249,594,63
432,528,561,29
433,146,523,176
434,217,694,51
435,115,909,68
436,120,37,154
437,568,284,191
438,297,944,169
439,647,150,180
440,642,116,78
441,411,770,194
442,475,548,32
443,447,945,100
444,872,175,86
445,150,782,110
446,546,443,117
447,358,345,172
448,490,202,93
449,728,318,134
450,536,793,24
451,491,412,15
452,237,686,200
453,757,732,180
454,115,191,35
455,385,52,115
456,150,291,191
457,317,395,101
458,696,145,153
459,450,654,195
460,244,568,77
461,56,534,17
462,667,884,105
463,945,914,37
464,408,843,34
465,452,38,126
466,765,874,105
467,882,285,12
468,73,769,120
469,229,130,159
470,569,496,146
471,306,589,103
472,943,998,157
473,70,369,138
474,50,266,150
475,260,868,88
476,716,569,6
477,425,343,118
478,328,340,117
479,276,554,123
480,309,700,87
481,142,42,192
482,935,123,183
483,494,963,145
484,657,672,118
485,924,819,145
486,754,661,147
487,794,189,84
488,766,31,62
489,87,3,116
490,999,760,65
491,619,299,126
492,440,942,123
493,930,629,44
494,432,531,160
495,200,23,10
496,500,583,138
497,418,329,77
498,762,43,95
499,801,484,17
500,928,397,6
501,372,347,106
502,607,653,148
503,846,446,76
504,979,813,49
505,452,250,155
506,568,584,178
507,312,714,138
508,413,91,111
509,990,821,7
510,347,840,104
511,699,547,54
512,653,801,9
513,685,772,163
514,359,600,123
515,463,788,15
516,75,653,132
517,838,330,191
518,939,864,128
519,192,304,178
520,641,687,153
521,679,234,94
522,118,689,83
523,851,10,52
524,768,564,167
525,655,318,167
526,910,865,139
527,595,726,13
528,450,684,126
529,910,919,81
530,63,777,89
531,269,661,25
532,753,810,140
533,427,308,62
534,796,198,2
535,714,631,41
536,177,431,88
537,486,652,175
538,24,323,88
539,197,1,46
540,334,882,38
541,176,479,93
542,127,959,161
543,130,242,180
544,918,865,92
545,627,566,123
546,821,689,53
547,140,590,124
548,217,10,16
549,165,546,41
550,193,27,161
551,842,180,179
552,546,196,63
553,327,957,95
554,606,439,134
555,974,10,186
556,214,751,97
557,94,206,77
558,330,313,46
559,643,256,106
560,890,358,116
561,6,11,68
562,194,543,80
563,211,655,92
564,917,219,191
565,856,496,166
566,834,579,49
567,226,25,165
568,473,922,4
569,108,324,105
570,408,673,195
571,724,760,82
572,30,243,25
573,864,935,8
574,842,820,145
575,668,378,147
576,420,554,160
577,865,41,50
578,133,606,40
579,382,383,149
580,537,300,95
581,708,96,199
582,397,461,103
583,493,666,97
584,116,805,95
585,782,297,53
586,968,194,168
587,870,240,18
588,365,564,149
589,203,31,170
590,913,474,11
591,981,78,180
592,624,866,185
593,303,677,98
594,612,651,18
595,943,657,143
596,5,701,155
597,408,982,101
598,807,403,141
599,959,3,177
600,481,835,173
601,618,237,111
602,236,781,82
603,539,140,167
604,760,956,151
605,436,121,52
606,276,78,198
607,594,273,25
608,317,867,93
609,836,543,44
610,697,968,140
611,401,946,137
612,788,379,146
613,400,21,131
614,629,89,20
615,970,54,144
616,519,766,21
617,644,177,161
618,18,737,40
619,532,695,114
620,550,951,6
621,307,559,166
622,343,776,50
623,771,369,178
624,921,21,160
625,993,429,172
626,412,828,70
627,726,752,7
628,979,597,117
629,813,542,61
630,314,352,49
631,678,441,185
632,935,282,114
633,176,247,85
634,8,250,92
635,76,293,178
636,691,239,193
637,643,378,54
638,61,591,18
639,578,358,8
640,703,739,142
641,462,843,181
642,915,827,1
643,626,495,65
644,865,491,5
645,27,986,38
646,467,862,121
647,218,447,65
648,52,154,181
649,727,758,117
650,533,649,160
651,75,710,83
652,472,503,196
653,612,821,59
654,439,169,71
655,169,265,134
656,806,152,182
657,340,952,113
658,568,359,146
659,280,380,144
660,446,636,107
661,197,46,177
662,636,606,61
663,180,422,164
664,135,604,102
665,767,602,73
666,528,260,144
667,605,15,101
668,307,693,162
669,270,512,134
670,504,323,108
671,675,854,69
672,908,898,112
673,658,730,135
674,163,855,78
675,304,408,123
676,865,945,140
677,714,9,80
678,997,222,135
679,77,635,165
680,554,578,6
681,971,6,27
682,626,68,30
683,890,462,16
684,172,376,132
685,593,438,45
686,525,694,142
687,808,923,87
688,101,120,138
689,930,869,147
690,774,505,132
691,679,638,65
692,771,407,29
693,542,217,118
694,305,596,151
695,278,102,68
696,872,678,33
697,227,945,116
698,346,307,174
699,491,736,98
700,372,257,120
701,455,18,181
702,496,829,180
703,299,236,110
704,833,44,153
705,151,341,146
706,265,999,148
707,256,264,112
708,311,101,145
709,52,65,111
710,628,895,138
711,271,291,109
712,518,403,198
713,70,811,17
714,533,807,131
715,845,807,13
716,549,724,155
717,446,106,45
718,669,874,110
719,790,682,153
720,371,590,59
721,628,667,48
722,236,917,199
723,476,21,130
724,9,423,195
725,762,818,5
726,38,978,28
727,775,164,200
728,242,564,31
729,80,118,122
730,711,959,172
731,74,795,20
732,529,232,19
733,108,976,0
734,961,587,147
735,6,945,113
736,810,123,67
737,999,235,131
738,519,896,97
739,535,341,3
740,746,322,58
741,694,544,6
742,114,863,133
743,283,341,12
744,318,711,144
745,730,74,152
746,986,708,9
747,515,615,22
748,612,275,144
749,965,367,89
750,655,101,133
751,704,204,83
752,110,532,141
753,491,53,132
754,970,345,175
755,993,429,95
756,690,530,22
757,460,515,26
758,71,23,37
759,7,830,187
760,614,283,142
761,842,273,130
762,794,484,126
763,642,313,11
764,858,266,51
765,539,832,197
766,848,155,187
767,616,236,199
768,308,278,40
769,442,970,42
770,785,334,29
771,115,587,91
772,994,256,65
773,232,176,121
774,493,783,114
775,876,229,103
776,256,175,84
777,820,546,25
778,711,544,162
779,347,375,32
780,803,151,136
781,325,690,104
782,712,66,86
783,36,709,193
784,969,986,53
785,489,812,159
786,128,809,171
787,33,132,21
788,582,939,159
789,538,134,38
790,928,501,98
791,141,649,156
792,222,295,150
793,564,888,16
794,388,683,133
795,605,695,97
796,597,415,43
797,524,851,152
798,489,293,180
799,526,326,79
800,255,997,173
801,389,66,30
802,337,355,74
803,129,710,12
804,619,798,12
805,1,678,115
806,116,824,54
807,875,297,25
808,850,167,74
809,700,395,146
810,273,649,179
811,821,293,175
812,974,797,45
813,729,733,157
814,11,64,123
815,796,493,80
816,399,614,139
817,296,843,84
818,763,500,23
819,684,210,149
820,844,414,0
821,365,197,132
822,780,120,137
823,738,15,4
824,854,920,190
825,788,171,170
826,307,302,115
827,519,880,141
828,449,922,51
829,777,749,85
830,568,649,150
831,235,594,35
832,465,730,154
833,452,452,146
834,398,845,104
835,444,270,7
836,246,622,67
837,771,842,169
838,260,744,150
839,601,262,37
840,252,330,20
841,787,438,167
842,943,95,113
843,502,425,114
844,535,395,86
845,777,430,53
846,848,956,188
847,519,259,90
848,21,177,93
849,420,267,42
850,343,226,52
851,417,427,130
852,912,576,135
853,812,278,83
854,501,708,22
855,640,229,40
856,369,162,61
857,564,299,191
858,398,919,27
859,581,544,21
860,271,226,174
861,585,83,151
862,324,569,32
863,722,415,111
864,447,391,113
865,729,430,61
866,798,952,179
867,707,191,82
868,304,864,188
869,847,825,79
870,253,649,25
871,517,146,21
872,595,566,11
873,756,118,145
874,39,343,169
875,995,905,143
876,360,827,138
877,304,847,186
878,856,482,164
879,962,379,158
880,957,274,52
881,118,361,40
882,517,705,155
883,721,739,104
884,218,215,143
885,935,302,110
886,669,166,158
887,547,340,187
888,755,637,142
889,70,184,24
890,350,290,147
891,499,968,70
892,28,29,162
893,513,981,27
894,801,1,102
895,131,346,4
896,807,342,164
897,526,55,83
898,197,423,4
899,857,72,45
900,361,102,178
901,410,309,181
902,873,157,74
903,275,511,112
904,462,80,37
905,978,619,44
906,224,280,156
907,309,490,101
908,661,743,46
909,212,718,51
910,840,920,128
911,911,839,148
912,488,592,194
913,424,666,177
914,768,718,195
915,142,342,17
916,837,97,67
917,242,299,173
918,172,742,93
919,283,483,190
920,381,939,134
921,813,622,118
922,13,123,25
923,414,656,117
924,74,330,124
925,42,622,156
926,983,686,39
927,836,108,5
928,715,192,78
929,726,917,134
930,100,467,170
931,622,64,36
932,979,534,108
933,110,589,24
934,764,61,121
935,477,936,184
936,428,592,178
937,46,576,123
938,610,288,13
939,263,620,72
940,675,385,58
941,540,242,132
942,772,416,111
943,186,569,128
944,264,459,80
945,701,517,74
946,974,275,179
947,90,806,87
948,414,167,2
949,432,89,167
950,893,299,134
951,196,638,63
952,174,585,126
953,488,357,89
954,204,779,153
955,682,382,28
956,459,931,75
957,804,170,192
958,393,133,53
959,153,621,25
960,247,922,103
961,351,854,68
962,151,0,29
963,237,68,179
964,688,44,139
965,681,21,193
966,857,138,184
967,715,890,45
968,761,428,76
969,224,631,96
970,718,49,79
971,93,719,59
972,939,812,101
973,978,641,125
974,127,698,130
975,210,706,95
976,5,442,141
977,134,895,133
978,67,550,183
979,510,557,56
980,694,289,190
981,336,267,92
982,469,816,152
983,241,201,95
984,646,24,115
985,394,62,174
986,795,911,130
987,131,351,121
988,360,93,31
989,442,491,182
990,511,134,193
991,247,200,134
992,607,383,62
993,119,622,154
994,506,62,125
995,261,400,5
996,244,828,172
997,33,704,148
998,774,107,14
999,248,612,172
1000,736,799,10
1001,305,630,187
1002,939,438,76
1003,963,898,64
1004,475,394,10
1005,118,8,140
1006,634,20,1
1007,26,103,196
1008,323,369,188
1009,58,540,173
1010,608,487,173
1011,722,611,21
1012,754,681,90
1013,826,743,2
1014,244,98,52
1015,709,250,155
1016,547,270,161
1017,786,675,86
1018,837,196,117
1019,747,888,101
1020,962,876,24
1021,308,188,80
1022,945,832,53
1023,250,271,22
1024,546,930,96
1025,855,75,41
1026,966,734,172
1027,232,738,50
1028,321,924,21
1029,224,986,10
1030,74,382,36
1031,217,852,128
1032,876,467,133
1033,265,609,124
1034,618,227,116
1035,995,10,162
1036,865,385,191
1037,224,166,28
1038,128,813,20
1039,499,805,196
1040,858,588,60
1041,792,230,103
1042,113,61,70
1043,415,837,60
1044,471,334,10
1045,205,152,127
1046,1,87,141
1047,807,981,87
1048,882,90,18
1049,448,415,184
1050,383,199,50
1051,534,296,134
1052,250,601,142
1053,736,372,108
1054,327,504,38
1055,91,132,120
1056,748,975,2
1057,450,213,109
1058,278,948,21
1059,509,714,119
1060,450,182,169
1061,730,666,22
1062,991,894,136
1063,382,949,158
1064,413,530,104
1065,413,450,135
1066,571,162,149
1067,560,592,36
1068,904,528,42
1069,793,652,87
1070,381,77,58
1071,73,52,98
1072,322,890,153
1073,258,267,170
1074,231,682,75
1075,653,704,192
1076,306,635,169
1077,28,10,44
1078,284,78,68
1079,719,636,58
1080,405,733,60
1081,603,389,30
1082,271,44,154
1083,737,333,123
1084,934,153,119
1085,551,199,165
1086,431,733,166
1087,904,705,170
1088,77,986,65
1089,544,495,71
1090,116,754,130
1091,105,394,152
1092,396,727,54
1093,266,997,197
1094,440,391,176
1095,990,491,198
1096,624,916,168
1097,445,865,155
1098,979,98,54
1099,153,238,171
1100,580,781,24
1101,112,479,53
1102,966,356,127
1103,300,693,80
1104,89,819,14
1105,603,994,139
1106,618,151,111
1107,958,191,5
1108,308,885,19
1109,312,785,91
1110,80,411,89
1111,516,815,171
1112,869,262,11
1113,230,929,176
1114,810,809,128
1115,367,876,71
1116,399,112,68
1117,318,453,56
1118,150,917,116
1119,618,351,128
1120,648,300,43
1121,448,30,26
1122,101,115,26
1123,340,177,171
1124,399,82,9
1125,689,170,61
1126,216,252,7
1127,414,889,41
1128,462,93,39
1129,157,617,121
1130,241,12,109
1131,657,492,155
1132,727,636,121
1133,938,212,146
1134,87,976,164
1135,357,989,86
1136,0,172,68
1137,950,206,180
1138,939,500,66
1139,734,674,200
1140,827,97,51
1141,971,256,58
1142,708,519,169
1143,735,705,170
1144,529,204,81
1145,860,621,10
1146,284,239,44
1147,664,903,151
1148,236,188,189
1149,306,424,195
1150,591,530,173
1151,578,474,126
1152,928,591,166
1153,17,36,49
1154,554,279,105
1155,181,924,132
1156,870,485,180
1157,711,983,60
1158,607,503,166
1159,305,74,79
1160,282,453,137
1161,635,776,17
1162,791,64,46
1163,189,967,180
1164,114,640,168
1165,277,889,139
1166,988,888,177
1167,193,622,123
1168,362,125,10
1169,814,40,14
1170,386,76,141
1171,852,119,132
1172,289,954,133
1173,408,749,192
1174,848,948,195
1175,356,245,41
1176,585,114,187
1177,239,626,74
1178,505,690,185
1179,507,241,160
1180,217,415,61
1181,51,829,30
1182,606,892,184
1183,177,205,67
1184,102,229,130
1185,625,195,43
1186,676,296,50
1187,404,764,69
1188,659,109,35
1189,584,824,198
1190,708,901,104
1191,958,22,169
1192,391,850,200
1193,419,655,150
1194,118,130,55
1195,623,353,84
1196,367,353,69
1197,826,356,92
1198,927,249,160
1199,466,610,123
1200,616,64,21
1201,405,921,161
1202,532,273,162
1203,248,758,84
1204,504,109,119
1205,150,587,149
1206,774,18,195
1207,962,328,98
1208,14,780,188
1209,624,468,97
1210,15,414,88
1211,787,809,181
1212,725,946,41
1213,422,598,113
1214,593,126,116
1215,906,78,5
1216,965,926,121
1217,34,471,26
1218,193,560,107
1219,277,47,108
1220,776,672,124
1221,155,448,161
1222,826,8,164
1223,754,597,145
1224,28,100,90
1225,781,274,157
1226,819,40,119
1227,737,641,142
1228,29,687,162
1229,517,540,25
1230,331,118,154
1231,157,587,25
1232,815,859,53
1233,631,766,2
1234,866,704,114
1235,618,638,102
1236,238,738,132
1237,619,539,45
1238,14,624,46
1239,240,413,62
1240,858,620,151
1241,533,113,57
1242,114,318,49
1243,135,252,135
1244,488,423,111
1245,916,664,116
1246,748,159,196
1247,965,753,165
1248,164,256,178
1249,820,982,198
1250,980,32,118
1251,506,996,143
1252,71,931,165
1253,734,286,195
1254,576,306,185
1255,934,256,27
1256,64,637,51
1257,996,560,49
1258,937,142,188
1259,88,866,103
1260,697,607,162
1261,58,70,189
1262,629,232,87
1263,264,730,86
1264,322,801,24
1265,610,103,118
1266,825,80,109
1267,83,193,127
1268,628,235,132
1269,282,523,62
1270,935,478,122
1271,604,125,163
1272,383,571,29
1273,921,106,38
1274,72,26,99
1275,647,326,157
1276,145,559,79
1277,930,214,137
1278,168,508,65
1279,397,215,200
1280,461,38,192
1281,43,944,85
1282,514,823,85
1283,948,867,54
1284,547,311,139
1285,834,31,39
1286,758,554,68
1287,90,946,59
1288,404,7,51
1289,157,465,64
1290,336,504,133
1291,803,572,20
1292,446,815,189
1293,168,224,138
1294,923,644,9
1295,456,318,159
1296,569,729,35
1297,734,198,68
1298,932,260,167
1299,112,965,98
1300,166,395,193
1301,684,549,99
1302,479,43,139
1303,665,131,190
1304,745,593,12
1305,498,796,107
1306,113,706,193
1307,938,4,50
1308,680,281,134
1309,101,478,70
1310,697,719,45
1311,447,971,36
1312,780,261,152
1313,107,760,123
1314,480,375,141
1315,687,463,78
1316,523,307,1
1317,697,923,133
1318,923,908,163
1319,625,666,133
1320,921,673,140
1321,342,941,155
1322,560,813,95
1323,44,186,180
1324,331,272,44
1325,905,215,186
1326,650,758,66
1327,951,212,94
1328,412,495,113
1329,390,264,103
1330,743,890,196
1331,162,753,171
1332,91,321,169
1333,757,610,17
1334,878,384,196
1335,243,850,15
1336,823,865,93
1337,230,422,200
1338,885,569,168
1339,190,250,185
1340,606,111,4
1341,275,385,165
1342,692,656,166
1343,274,468,4
1344,473,188,160
1345,602,889,26
1346,198,302,162
1347,77,34,7
1348,132,785,185
1349,500,119,36
1350,459,853,33
1351,713,383,200
1352,581,944,72
1353,841,88,177
1354,309,457,47
1355,423,36,153
1356,976,636,105
1357,462,12,114
1358,708,126,61
1359,576,457,119
1360,479,53,41
1361,419,541,50
1362,615,532,94
1363,46,193,120
1364,949,697,177
1365,7,855,170
1366,881,248,104
1367,981,705,172
1368,567,999,185
1369,377,752,124
1370,256,671,138
1371,285,5,198
1372,64,8,31
1373,80,674,168
1374,143,8,112
1375,681,689,194
1376,538,937,140
1377,336,767,135
1378,387,224,116
1379,231,898,72
1380,437,802,127
1381,371,383,131
1382,575,307,123
1383,803,205,81
1384,685,876,180
1385,712,331,141
1386,59,436,117
1387,989,276,198
1388,913,547,200
1389,573,82,150
1390,662,939,67
1391,51,492,98
1392,715,547,127
1393,531,966,129
1394,859,527,124
1395,26,428,85
1396,707,577,82
1397,362,931,18
1398,336,221,11
1399,54,375,101
1400,679,167,34
1401,776,810,105
1402,617,665,174
1403,403,336,88
1404,65,26,20
1405,113,789,127
1406,464,421,131
1407,730,357,6
1408,401,844,139
1409,865,235,170
1410,750,989,144
1411,195,709,164
1412,201,838,20
1413,213,414,53
1414,985,147,19
1415,175,658,24
1416,152,19,5
1417,825,768,30
1418,345,425,155
1419,901,845,13
1420,47,840,183
1421,186,670,0
1422,461,260,25
1423,550,516,115
1424,149,251,97
1425,558,993,89
1426,269,361,128
1427,854,878,189
1428,292,681,32
1429,838,788,186
1430,278,451,118
1431,337,483,28
1432,543,693,40
1433,50,567,122
1434,690,128,190
1435,367,634,80
1436,332,97,99
1437,111,856,173
1438,147,628,34
1439,722,574,169
1440,956,150,197
1441,292,485,182
1442,650,888,96
1443,987,892,155
1444,523,906,44
1445,560,660,106
1446,277,412,3
1447,572,172,20
1448,940,705,189
1449,428,44,42
1450,281,148,155
1451,821,32,160
1452,4,685,66
1453,779,626,157
1454,41,263,164
1455,678,623,80
1456,73,192,33
1457,401,966,91
1458,140,711,131
1459,454,278,108
1460,990,116,62
1461,893,833,165
1462,384,809,193
1463,91,102,125
1464,185,624,126
1465,679,414,115
1466,946,779,80
1467,967,478,56
1468,450,103,150
1469,258,705,117
1470,662,49,136
1471,545,761,173
1472,499,496,70
1473,899,430,68
1474,4,499,40
1475,54,385,98
1476,285,15,31
1477,618,960,199
1478,913,214,41
1479,703,302,191
1480,912,423,195
1481,583,177,184
1482,36,520,54
1483,984,309,65
1484,861,99,64
1485,212,185,5
1486,132,526,14
1487,508,299,189
1488,645,235,13
1489,292,285,32
1490,817,200,25
1491,352,776,140
1492,120,560,163
1493,875,363,194
1494,942,700,72
1495,924,516,21
1496,283,43,86
1497,79,710,56
1498,833,946,50
1499,3,636,24
1500,800,410,92
1501,445,812,12
1502,284,685,6
1503,530,730,130
1504,0,708,84
1505,641,374,176
1506,209,394,100
1507,843,763,151
1508,645,955,47
1509,336,189,36
1510,19,243,182
1511,969,513,73
1512,859,315,108
1513,150,756,195
1514,200,911,111
1515,969,362,148
1516,501,323,96
1517,97,478,63
1518,478,870,176
1519,380,741,170
1520,172,957,130
1521,305,474,177
1522,32,37,2
1523,506,334,180
1524,886,229,191
1525,348,865,55
1526,594,21,1
1527,765,776,8
1528,83,639,44
1529,88,960,136
1530,628,649,32
1531,660,788,74
1532,804,745,99
1533,941,500,47
1534,785,638,29
1535,185,926,98
1536,636,79,139
1537,502,673,14
1538,489,182,100
1539,920,792,131
1540,746,449,193
1541,254,727,167
1542,461,270,27
1543,118,115,51
1544,0,628,185
1545,252,256,149
1546,916,417,162
1547,748,989,195
1548,987,990,68
1549,313,707,152
1550,964,194,8
1551,523,320,24
1552,28,243,120
1553,347,84,169
1554,68,221,151
1555,25,474,168
1556,837,482,149
1557,810,284,120
1558,808,89,5
1559,998,732,150
1560,702,259,113
1561,382,272,186
1562,372,858,24
1563,188,242,68
1564,756,344,37
1565,738,678,82
1566,36,521,196
1567,473,857,140
1568,242,154,60
1569,950,937,123
1570,108,632,94
1571,851,55,23
1572,803,241,87
1573,104,908,16
1574,498,384,153
1575,218,291,10
1576,823,666,191
1577,434,991,1
1578,569,239,159
1579,396,593,154
1580,547,57,87
1581,863,119,96
1582,238,12,178
1583,999,646,149
1584,25,3,99
1585,315,301,103
1586,442,846,14
1587,84,176,76
1588,348,123,163
1589,879,992,136
1590,557,672,126
1591,981,96,75
1592,856,335,161
1593,392,524,78
1594,96,869,62
1595,990,2,95
1596,494,718,199
1597,918,535,111
1598,294,222,88
1599,758,806,183
1600,254,178,13
1601,386,624,28
1602,859,248,179
1603,239,438,174
1604,522,546,14
1605,669,124,69
1606,477,432,34
1607,507,832,181
1608,435,890,82
1609,766,628,69
1610,438,694,183
1611,386,327,37
1612,552,343,52
1613,377,59,111
1614,971,918,182
1615,121,728,16
1616,409,25,109
1617,665,208,152
1618,830,40,77
1619,908,153,45
1620,88,133,198
1621,252,719,134
1622,448,815,182
1623,35,669,108
1624,596,256,36
1625,371,283,18
1626,23,365,199
1627,762,144,63
1628,839,205,103
1629,779,129,128
1630,620,925,50
1631,561,532,21
1632,975,689,44
1633,511,48,64
1634,350,219,54
1635,486,884,151
1636,589,715,141
1637,82,105,165
1638,349,306,44
1639,963,532,22
1640,154,326,171
1641,968,80,187
1642,43,80,86
1643,138,75,120
1644,652,660,50
1645,46,5,85
1646,229,251,95
1647,792,99,14
1648,156,527,63
1649,782,560,176
1650,788,941,81
1651,639,540,60
1652,663,422,57
1653,225,194,174
1654,601,6,21
1655,901,683,133
1656,563,178,53
1657,496,899,194
1658,138,593,45
1659,449,751,83
1660,354,19,14
1661,869,124,31
1662,284,841,139
1663,242,584,130
1664,247,279,135
1665,50,167,49
