958,727,16,6
959,770,36,2
960,925,32,4
961,387,88,2
962,672,26,8
963,835,40,3
964,205,52,7
965,286,75,5
966,446,57,5
967,252,99,8
968,201,92,9
969,393,97,4
970,613,0,10
971,217,89,6
972,736,83,5
973,981,68,8
974,154,76,1
975,269,64,3
976,522,16,8
977,369,13,7
978,468,91,3
979,86,25,3
980,176,79,2
981,289,9,10
982,738,48,8
983,860,60,8
984,443,63,7
985,674,37,2
986,358,34,10
987,982,10,5
988,413,1,4
989,956,86,2
990,818,54,1
991,550,39,8
992,797,85,1
993,278,94,7
994,590,5,3
995,913,25,3
996,764,25,8
997,481,76,3
998,874,93,1
999,920,66,8
