175,81,53,9,6
176,623,55,5,5
177,528,16,58,1
178,707,43,41,4
179,558,69,3,1
180,213,25,79,8
181,770,6,20,7
182,304,66,35,10
183,381,69,47,3
184,786,47,9,8
185,107,52,28,4
186,674,11,27,6
187,304,6,68,1
188,579,65,93,2
189,589,96,48,6
190,848,81,64,6
191,939,77,43,8
192,708,38,4,1
193,333,33,40,1
194,706,46,55,9
195,169,19,47,6
196,265,35,1,10
197,488,5,58,2
198,195,72,73,5
199,143,43,73,8
200,154,56,88,4
201,236,43,8,3
202,476,0,24,5
203,436,39,30,1
204,35,25,45,5
205,554,13,99,4
206,547,36,1,3
207,215,9,30,8
208,736,68,6,4
209,308,65,45,7
210,353,4,95,7
211,742,3,62,10
212,754,5,17,8
213,861,58,94,6
214,963,12,95,4
215,398,22,98,7
216,525,6,19,4
217,187,53,81,3
218,696,71,90,8
219,80,88,12,2
220,201,59,33,1
221,997,65,19,4
222,757,3,7,9
223,416,36,95,6
224,104,98,65,8
225,489,10,27,2
226,346,32,39,1
227,479,32,57,2
228,946,99,67,7
229,916,4,95,10
230,186,23,65,9
231,700,27,24,1
232,527,78,7,10
233,468,97,48,2
234,703,44,30,7
235,623,44,36,6
236,353,93,17,7
237,878,22,17,4
238,504,95,51,5
239,752,94,27,9
240,3,14,57,9
241,500,20,42,6
242,498,44,76,3
243,112,39,95,9
244,702,71,17,4
245,486,13,28,5
246,99,76,24,6
247,821,5,8,9
248,871,21,31,9
249,812,18,18,4
250,899,52,35,2
251,252,17,27,5
252,14,21,31,9
253,833,61,28,5
254,678,1,47,5
255,896,59,13,10
256,747,86,86,7
257,453,27,50,9
258,950,94,34,7
259,459,58,26,4
260,800,97,39,9
261,117,30,87,8
262,288,82,82,9
263,61,35,88,5
264,275,32,2,2
265,359,27,71,10
266,243,23,43,1
267,412,22,31,9
268,46,2,38,1
269,371,7,38,9
270,639,32,29,4
271,255,30,67,7
272,13,75,17,2
273,703,55,24,4
274,788,48,82,5
275,249,66,79,4
276,710,2,58,1
277,865,78,26,7
278,990,56,29,9
279,651,16,50,10
280,660,56,48,3
281,170,40,94,8
282,110,64,22,1
283,685,41,82,9
284,506,41,73,2
285,519,72,71,9
286,459,99,11,3
287,87,23,94,7
288,621,3,30,1
289,645,44,82,3
290,933,57,46,9
291,653,3,48,9
292,715,83,62,9
293,362,21,85,10
294,157,60,89,9
295,157,21,56,2
296,424,48,14,8
297,606,51,30,10
298,667,54,48,4
299,734,79,12,2
300,114,12,37,9
301,227,78,49,4
302,385,65,14,10
303,283,52,55,5
304,810,52,35,10
305,980,31,40,4
306,39,19,40,5
307,824,84,9,4
308,195,9,8,6
309,176,47,57,3
310,812,40,64,7
311,213,90,85,4
312,530,1,23,7
313,118,66,95,1
314,356,84,57,10
315,973,11,78,3
316,667,26,0,4
317,710,72,53,5
318,530,43,72,9
319,165,85,98,5
320,434,80,47,4
321,962,30,50,10
322,377,0,33,5
323,39,27,13,10
324,488,76,20,2
325,599,71,0,9
326,489,21,11,9
327,223,28,17,8
328,568,25,30,6
329,997,49,72,1
330,757,71,34,3
331,657,31,95,8
332,278,35,51,8
333,335,22,95,6
334,211,19,81,4
335,605,57,67,2
336,111,36,91,9
337,202,34,97,9
338,889,17,13,7
339,269,98,69,10
340,268,56,66,3
341,332,68,43,3
342,125,57,47,4
343,616,84,11,5
344,597,67,47,1
345,666,7,11,2
346,623,75,21,7
347,452,70,44,7
348,87,21,93,6
349,428,13,7,4
350,330,60,74,9
351,847,87,29,2
352,94,91,48,2
353,502,16,35,3
354,0,97,45,3
355,981,65,38,2
356,197,93,47,7
357,62,18,63,7
358,280,33,82,4
359,42,89,17,3
360,111,96,98,3
361,381,8,80,8
362,421,43,47,2
363,266,25,38,8
364,895,95,91,8
365,969,73,65,9
366,330,50,4,6
367,96,65,84,7
368,572,48,24,3
369,360,10,99,7
370,417,78,48,2
371,109,58,51,3
372,584,94,95,8
373,656,52,52,1
374,890,62,45,6
375,900,43,37,6
376,537,92,3,6
377,980,13,85,3
378,262,53,59,4
379,857,88,13,7
380,582,40,65,6
381,283,0,60,1
382,918,25,88,8
383,894,98,11,5
384,57,81,38,4
385,468,60,5,5
386,992,79,15,6
387,661,30,35,9
388,251,48,76,2
389,482,46,46,10
390,611,74,40,8
391,736,34,51,1
392,44,44,3,6
393,78,57,63,2
394,408,80,47,7
395,389,65,1,9
396,351,77,14,7
397,762,19,63,6
398,96,10,60,6
399,202,19,25,3
400,480,81,94,2
401,39,50,35,10
402,793,40,77,4
403,667,9,6,4
404,759,54,37,1
405,975,40,50,8
406,54,63,21,5
407,844,18,13,7
408,71,47,89,3
409,859,14,16,7
410,594,84,51,3
411,629,6,42,1
412,22,77,73,2
413,71,69,50,5
414,13,6,4,1
415,506,87,73,3
416,763,30,22,1
417,421,15,47,2
418,260,7,94,9
419,793,24,90,1
420,387,17,56,6
421,849,64,17,6
422,675,54,53,6
423,761,42,41,9
424,206,13,70,2
425,777,74,1,8
426,749,58,72,3
427,545,62,78,8
428,983,6,46,7
429,302,97,25,9
430,450,47,50,9
431,530,17,74,3
432,670,67,42,8
433,882,33,67,3
434,810,86,17,8
435,774,88,38,5
436,531,67,4,4
437,194,0,0,2
438,223,73,57,9
439,67,75,10,6
440,650,40,78,5
441,56,78,72,4
442,340,23,87,9
443,791,73,25,9
444,150,20,73,10
445,648,7,84,2
446,429,67,59,8
447,503,51,84,3
448,498,94,97,4
449,628,40,2,10
450,536,8,42,4
451,617,61,35,10
452,684,61,21,10
453,158,18,22,7
454,269,3,50,2
455,573,13,58,10
456,524,16,65,6
457,18,15,29,3
458,756,83,74,2
459,550,95,10,8
460,594,5,74,7
461,485,49,83,2
462,158,55,89,2
463,709,41,97,4
464,737,64,9,4
465,713,49,70,6
466,294,1,4,6
467,149,66,73,10
468,108,56,22,1
469,533,28,92,10
470,460,46,25,4
471,247,83,78,2
472,368,32,77,10
473,378,70,48,4
474,909,22,4,6
475,780,8,15,10
476,105,35,69,3
477,830,72,36,9
478,949,48,20,9
479,552,74,25,4
480,732,20,28,9
481,69,59,65,7
482,630,81,42,9
483,787,95,37,2
484,627,43,44,7
485,881,91,84,10
486,419,62,50,8
487,982,49,76,4
488,967,25,19,8
489,203,74,57,5
490,513,59,93,9
491,970,53,9,8
492,540,20,51,6
493,120,71,84,3
494,239,59,53,5
495,935,96,90,6
496,525,98,69,6
497,607,24,6,9
498,252,50,16,7
499,696,31,1,10
500,758,56,62,7
501,419,49,13,10
502,754,66,26,2
503,308,96,92,7
504,63,43,62,1
505,172,95,47,2
506,139,88,62,5
507,651,66,92,7
508,885,5,67,7
509,938,94,16,10
510,616,4,19,5
511,166,30,49,8
512,490,17,8,10
513,811,87,62,4
514,772,13,48,6
515,524,56,72,10
516,478,38,5,6
517,234,65,81,2
518,335,77,19,10
519,951,12,32,6
520,694,39,11,10
521,543,15,21,4
522,753,15,80,7
523,675,24,20,6
524,359,11,50,7
525,495,34,61,7
526,61,1,35,4
527,848,30,9,10
528,331,40,91,5
529,427,44,36,8
530,616,61,38,1
531,918,39,23,9
532,437,26,2,2
533,937,34,88,9
534,339,40,72,6
535,122,5,91,10
536,959,8,53,9
537,739,39,26,9
538,852,37,99,1
539,523,92,93,5
540,317,66,58,7
541,249,49,6,2
542,543,32,3,10
543,773,42,4,2
544,22,32,46,9
545,266,99,32,7
546,960,90,73,4
547,799,78,26,2
548,549,29,72,9
549,669,12,65,9
550,528,29,28,6
551,615,92,86,1
552,218,31,63,6
553,681,7,21,7
554,620,80,37,6
555,980,45,45,8
556,218,46,10,10
557,275,42,91,3
558,901,31,31,6
559,426,3,51,8
560,701,73,16,2
561,70,63,6,8
562,386,21,37,8
563,387,6,5,6
564,270,13,11,2
565,984,14,61,9
566,776,23,49,8
567,699,18,83,10
568,715,28,35,7
569,55,18,38,9
570,814,24,99,8
571,801,36,12,4
572,187,29,16,1
573,725,5,85,9
574,463,89,51,3
575,996,20,21,2
576,606,0,32,2
577,916,21,58,7
578,908,32,52,9
579,404,2,44,7
580,328,28,97,4
581,66,92,1,2
582,438,64,25,3
583,727,60,53,5
584,707,46,51,2
585,200,66,47,6
586,693,80,43,2
587,333,54,95,9
588,899,59,16,2
589,866,0,98,1
590,67,33,12,10
591,221,42,81,1
592,688,30,73,6
593,922,6,57,7
594,79,16,46,10
595,444,70,36,4
596,636,9,68,8
597,383,1,87,4
598,279,30,27,6
599,393,88,71,7
600,987,87,73,6
601,314,7,43,1
602,717,60,14,8
603,4,87,66,5
604,904,42,20,5
605,290,26,99,10
606,973,54,14,9
607,172,28,25,8
608,995,4,48,4
609,754,16,63,4
610,377,47,43,7
611,611,64,60,1
612,452,34,90,6
613,807,5,43,3
614,117,15,46,6
615,893,51,94,4
616,58,15,84,9
617,430,41,80,9
618,201,94,33,7
619,699,5,64,6
620,61,52,41,9
621,779,83,75,8
622,594,2,28,1
623,276,92,77,8
624,385,98,57,5
625,496,33,89,7
626,157,7,80,9
627,722,15,76,10
628,969,88,16,9
629,954,6,98,7
630,690,98,6,4
631,356,18,66,10
632,224,11,39,4
633,449,27,38,10
634,117,2,31,7
635,572,14,42,3
636,706,93,24,2
637,503,75,24,4
638,455,8,84,7
639,845,98,1,4
640,786,6,78,10
641,901,89,36,9
642,746,33,42,8
643,414,61,16,2
644,253,64,38,7
645,537,56,23,1
646,412,7,26,10
647,245,22,85,3
648,810,88,67,9
649,730,23,57,2
650,269,7,24,1
651,612,4,10,7
652,527,64,44,1
653,619,63,26,10
654,318,50,85,4
655,622,63,15,6
656,810,42,34,1
657,971,95,79,3
658,563,50,51,6
659,533,87,28,5
660,497,63,80,5
661,450,15,30,5
662,886,70,2,2
663,243,51,77,4
664,173,63,86,4
665,959,50,55,1
666,732,56,73,7
667,422,34,37,5
668,679,53,31,3
669,404,29,80,2
670,224,28,25,8
671,342,8,34,2
672,50,93,23,1
673,327,38,7,8
674,656,69,27,5
675,352,46,36,5
676,601,53,98,4
677,115,42,89,2
678,783,99,75,2
679,517,2,74,6
680,280,10,75,3
681,445,79,92,4
682,80,81,27,6
683,879,92,11,9
684,328,20,47,1
685,119,62,40,6
686,740,70,11,6
687,578,61,18,1
688,388,96,35,8
689,692,7,63,6
690,890,25,14,9
691,739,55,29,2
692,124,34,28,9
693,548,71,3,10
694,536,23,79,10
695,873,25,74,6
696,818,21,76,9
697,608,57,67,8
698,662,88,68,1
699,857,43,33,5
700,114,23,0,3
701,263,94,69,8
702,621,84,45,5
703,477,65,74,1
704,624,23,29,3
705,649,82,99,10
706,794,24,29,10
707,336,93,64,10
708,650,22,45,6
709,192,0,32,9
710,491,57,56,9
711,480,25,37,4
712,141,29,39,4
713,654,0,10,9
714,752,94,11,8
715,65,93,85,10
716,61,12,26,7
717,498,14,74,6
718,669,32,3,3
719,660,38,21,8
720,265,44,14,8
721,340,33,31,3
722,800,4,28,1
723,618,55,92,1
724,393,18,61,2
725,945,72,36,2
726,637,81,50,10
727,101,47,17,6
728,88,65,82,2
729,933,14,60,5
730,482,74,89,1
731,88,65,12,5
732,267,21,1,4
733,440,50,94,9
734,745,0,75,9
735,539,7,33,3
736,394,16,71,8
737,651,54,68,3
738,985,59,51,4
739,682,47,85,10
740,439,53,85,7
741,568,15,40,2
742,321,32,89,3
743,591,5,45,4
744,496,1,57,6
745,961,61,17,8
746,962,84,79,6
747,93,92,29,6
748,735,39,78,3
749,960,24,85,9
750,876,21,12,1
751,503,26,93,5
752,298,33,13,7
753,938,49,50,10
754,125,61,6,8
755,974,57,3,3
756,589,6,0,1
757,355,0,72,9
758,989,45,46,6
759,831,84,47,4
760,384,65,8,4
761,718,76,94,9
762,586,78,91,7
763,629,93,72,7
764,311,28,20,9
765,479,22,59,4
766,492,10,48,7
767,524,50,72,4
768,407,2,41,8
769,500,1,47,4
770,600,20,73,10
771,926,27,85,3
772,983,49,2,4
773,131,83,2,10
774,750,57,25,5
775,338,10,46,2
776,893,57,85,8
777,947,94,19,10
778,859,45,1,8
779,84,9,88,6
780,824,56,78,5
781,407,74,58,8
782,571,15,18,4
783,248,30,71,6
784,230,64,9,7
785,621,88,87,7
786,474,92,22,5
787,148,4,10,3
788,576,95,74,7
789,288,50,9,1
790,865,82,29,3
791,657,45,5,9
792,523,34,64,5
793,862,58,63,2
794,306,24,60,8
795,640,72,62,5
796,951,78,73,10
797,170,32,39,4
798,128,76,36,10
799,208,66,90,4
800,487,23,38,3
801,853,30,59,2
802,422,34,11,1
803,128,65,73,9
804,893,38,92,10
805,115,81,37,5
806,786,32,82,3
807,668,95,74,8
808,679,20,94,8
809,615,82,15,1
810,709,59,58,1
811,976,82,24,7
812,575,79,63,7
813,106,8,41,9
814,338,49,7,5
815,385,98,15,6
816,455,59,70,9
817,924,38,36,2
818,431,98,77,6
819,995,11,79,2
820,202,73,20,5
821,284,54,94,9
822,127,20,71,6
823,708,87,16,7
824,696,6,41,10
825,140,95,45,9
826,372,25,90,2
827,982,1,45,9
828,435,76,9,9
829,836,82,99,4
830,19,0,38,1
831,795,85,11,7
832,311,2,75,5
833,599,30,68,8
834,599,29,23,1
835,930,87,31,7
836,303,22,14,2
837,56,64,36,3
838,370,92,60,9
839,316,10,68,10
840,205,1,83,4
841,537,33,62,3
842,71,75,25,9
843,671,91,32,4
844,364,79,76,7
845,337,79,13,8
846,13,94,54,1
847,353,13,79,3
848,340,18,0,9
849,138,8,96,1
850,369,80,78,4
851,670,31,76,8
852,619,55,2,3
853,861,57,50,7
854,393,68,56,10
855,915,80,74,10
856,528,37,23,8
857,956,62,41,7
858,125,95,52,7
859,552,17,8,5
860,895,9,3,9
861,678,10,45,7
862,997,33,97,2
863,187,42,21,2
864,667,48,15,4
865,27,1,48,4
866,917,71,82,6
867,478,96,23,9
868,128,11,88,4
869,668,24,18,1
870,633,95,46,2
871,948,23,26,3
872,41,2,97,9
873,21,30,68,7
874,57,35,45,1
875,106,4,60,4
876,413,26,73,10
877,88,75,37,4
878,943,85,69,4
879,774,1,26,2
880,574,49,87,4
881,241,72,92,8
882,289,51,50,6
883,485,68,57,8
884,282,15,77,8
885,340,55,74,3
886,632,23,13,6
887,335,42,42,2
888,536,38,11,4
889,471,70,87,4
890,820,18,53,8
891,685,60,2,1
892,779,77,59,2
893,115,65,78,10
894,998,4,1,5
895,922,27,52,3
896,757,15,35,2
897,489,88,69,2
898,175,46,75,7
899,231,22,34,9
900,854,7,47,2
901,862,34,57,8
902,695,88,1,6
903,773,8,0,5
904,883,3,94,5
905,360,69,13,6
906,917,27,6,2
907,289,88,10,9
908,418,88,2,10
909,351,40,95,9
910,646,1,89,7
911,921,50,39,6
912,332,10,53,5
913,604,40,34,7
914,114,85,1,8
915,660,58,24,2
916,867,36,88,8
917,65,22,23,6
918,5,67,30,1
919,159,4,1,1
920,649,37,36,6
921,654,26,87,5
922,643,73,16,1
923,992,90,34,3
924,400,78,38,3
925,717,84,50,8
926,107,10,42,5
927,629,64,66,7
928,451,62,42,6
929,294,42,30,7
930,791,32,21,8
931,185,29,67,10
932,195,99,16,10
933,378,19,90,9
934,854,90,62,6
935,493,25,73,7
936,815,42,45,10
937,966,54,88,5
938,521,9,73,8
939,251,43,2,1
940,696,66,46,3
941,830,78,97,9
942,417,41,13,4
943,93,95,32,6
944,938,79,37,2
945,532,38,55,3
946,349,86,98,3
947,774,13,71,9
948,285,35,77,7
949,648,37,44,2
950,271,67,10,5
951,549,94,14,1
952,607,87,70,3
953,13,68,23,2
954,303,60,57,1
955,246,89,77,6
956,702,42,59,9
957,960,41,96,8
958,788,78,83,4
959,333,29,47,6
960,487,85,0,9
961,700,55,46,5
962,346,23,12,10
963,614,51,80,5
964,844,56,67,5
965,436,48,36,1
966,466,75,80,10
967,830,39,70,1
968,216,76,77,5
969,349,60,90,1
970,282,42,32,9
971,225,26,2,4
972,588,93,72,3
973,96,44,60,7
974,754,53,6,1
975,971,7,33,3
976,454,30,20,8
977,428,85,25,8
978,703,28,11,9
979,336,86,44,10
980,761,87,75,1
981,939,8,65,3
982,622,36,7,2
983,837,11,42,7
984,974,59,78,2
985,381,62,96,1
986,337,11,35,8
987,594,77,84,5
988,874,59,56,10
989,164,56,7,5
990,636,89,5,8
991,985,6,58,1
992,209,4,61,1
993,200,76,69,7
994,633,35,59,8
995,863,51,9,2
996,684,5,33,10
997,693,81,20,2
998,386,29,17,1
999,16,81,78,10
1000,299,85,78,5
1001,915,28,4,2
1002,25,14,63,1
1003,699,89,42,4
1004,648,59,36,6
1005,91,86,41,6
1006,192,0,18,2
1007,561,13,14,7
1008,325,6,80,3
1009,626,27,5,5
1010,777,51,17,1
1011,911,87,13,5
1012,267,85,57,10
1013,577,84,73,10
1014,303,65,69,10
1015,850,57,56,6
1016,519,36,63,1
1017,103,39,90,4
1018,461,92,54,6
1019,436,67,87,3
1020,650,5,59,5
1021,922,21,2,3
1022,855,23,96,2
1023,93,32,65,1
1024,218,12,89,3
1025,511,10,24,1
1026,941,63,14,6
1027,358,14,53,7
1028,936,58,55,4
1029,625,20,12,5
1030,929,6,82,7
1031,166,7,60,2
1032,884,45,15,8
1033,420,11,66,10
1034,728,32,83,1
1035,889,10,87,6
1036,299,30,51,10
1037,769,0,4,8
1038,416,1,54,7
1039,589,34,35,6
1040,72,14,28,6
1041,469,74,2,9
1042,840,94,74,9
1043,204,29,45,10
1044,923,45,63,7
1045,728,25,97,1
1046,675,1,31,5
1047,192,86,61,1
1048,374,38,22,1
1049,540,94,62,4
1050,269,3,16,3
1051,308,46,28,10
1052,958,77,92,3
1053,656,49,90,1
1054,88,0,2,6
1055,469,17,66,8
1056,193,54,50,8
1057,475,62,48,7
1058,817,5,77,7
1059,878,54,19,4
1060,397,95,38,1
1061,343,69,71,3
1062,629,97,2,7
1063,156,70,90,10
1064,698,3,37,9
1065,862,38,55,4
1066,962,25,97,2
1067,156,41,7,7
1068,150,90,27,1
1069,653,65,36,10
1070,388,14,26,2
1071,756,46,39,6
1072,466,94,49,9
1073,917,38,72,10
1074,177,85,45,1
1075,817,14,64,3
1076,266,98,16,1
1077,490,82,59,1
1078,723,15,97,3
1079,413,0,50,8
1080,987,76,84,10
1081,253,78,26,7
1082,161,6,94,5
1083,674,73,66,3
1084,798,76,70,4
1085,761,30,67,10
1086,452,78,24,3
1087,221,10,3,5
1088,259,51,12,3
1089,201,61,50,8
1090,559,81,27,6
1091,74,49,74,2
1092,811,40,13,8
1093,882,72,94,7
1094,606,47,82,6
1095,484,78,60,4
1096,381,3,71,5
1097,65,75,15,8
1098,656,22,4,2
1099,780,44,63,7
1100,468,3,5,1
1101,611,96,86,8
1102,831,48,70,8
1103,390,34,29,1
1104,967,45,75,10
1105,711,57,25,2
1106,995,30,47,3
1107,851,75,67,1
1108,96,19,84,3
1109,325,30,83,10
1110,168,73,10,4
1111,790,30,93,2
1112,798,60,27,7
1113,415,6,28,2
1114,275,15,51,4
1115,241,53,4,6
1116,988,17,68,10
1117,601,36,22,5
1118,741,83,1,6
1119,796,86,95,3
1120,203,42,84,9
1121,658,50,64,9
1122,687,29,1,5
1123,968,96,89,4
1124,237,62,38,8
1125,120,80,41,3
1126,45,33,52,4
1127,143,51,47,2
1128,510,52,8,10
1129,586,34,78,7
1130,284,73,2,1
1131,406,16,41,2
1132,506,94,89,8
1133,980,74,53,6
1134,443,72,64,7
1135,827,0,41,3
1136,251,78,76,3
1137,975,90,98,8
1138,374,83,48,7
1139,924,27,80,9
1140,874,2,62,7
1141,335,95,10,3
1142,661,6,41,5
1143,416,89,43,4
1144,415,24,93,2
1145,353,0,3,8
1146,27,35,46,10
1147,890,69,10,6
1148,750,11,96,2
1149,116,36,19,5
1150,76,8,38,10
1151,756,55,11,10
1152,864,49,27,2
1153,476,5,59,9
1154,948,80,30,2
1155,346,33,40,10
1156,988,14,6,1
1157,443,63,54,7
1158,771,78,34,3
1159,94,49,2,10
1160,409,16,51,6
1161,469,64,61,4
1162,578,79,61,6
1163,192,44,25,2
1164,494,62,74,3
1165,338,10,91,10
1166,900,19,36,8
1167,757,8,47,3
1168,97,25,58,6
1169,643,45,63,3
1170,380,11,17,2
1171,445,27,64,8
1172,351,24,25,10
1173,387,31,12,1
1174,997,36,27,9
1175,599,17,70,3
1176,888,0,16,3
1177,851,52,43,9
1178,209,67,15,10
1179,354,30,29,7
1180,944,62,27,2
1181,66,15,72,5
1182,799,7,2,7
1183,939,60,78,8
1184,27,59,46,1
1185,351,93,9,3
1186,464,34,93,7
1187,876,26,99,6
1188,333,31,14,5
1189,722,19,80,9
1190,381,69,71,7
1191,244,65,91,2
1192,618,35,37,1
1193,78,69,2,1
1194,267,29,22,3
1195,176,96,24,8
1196,95,81,77,10
1197,814,68,97,6
1198,206,23,63,5
1199,68,9,99,1
1200,303,35,23,9
1201,649,35,68,1
1202,776,46,95,7
1203,320,82,38,4
1204,177,51,4,4
1205,436,41,98,10
1206,785,40,39,4
1207,199,9,40,9
1208,984,97,41,2
1209,224,55,55,1
1210,325,67,37,1
1211,840,65,39,5
1212,583,47,37,10
1213,519,51,27,6
1214,555,42,59,5
1215,330,94,92,6
1216,124,35,65,8
1217,187,45,93,2
1218,313,11,25,3
1219,513,4,85,3
1220,661,90,73,10
1221,483,30,90,9
1222,406,85,27,9
1223,906,45,86,10
1224,52,52,36,1
1225,312,98,93,3
1226,405,16,33,3
1227,283,99,6,1
1228,283,88,69,6
1229,943,40,96,7
1230,19,28,48,9
1231,391,45,50,7
1232,957,10,12,1
1233,662,47,10,4
1234,692,9,27,5
1235,233,2,7,9
1236,627,61,72,4
1237,866,72,79,7
1238,894,41,1,2
1239,904,87,13,9
1240,909,94,50,7
1241,608,58,81,6
1242,986,96,48,7
1243,107,86,32,2
1244,755,77,89,9
1245,984,46,98,8
1246,895,82,5,4
1247,723,51,17,7
1248,388,31,12,8
1249,165,14,86,3
1250,586,39,40,10
1251,392,48,88,8
1252,957,21,45,1
1253,996,35,66,4
1254,571,80,63,6
1255,962,24,29,2
1256,688,16,0,2
1257,797,19,32,8
1258,963,26,59,3
1259,569,3,80,1
1260,57,42,97,4
1261,536,25,41,6
1262,962,87,9,4
1263,927,72,10,9
1264,544,65,39,4
1265,801,15,87,1
1266,304,89,88,1
1267,736,26,72,3
1268,699,54,75,10
1269,325,73,21,10
1270,663,66,11,8
1271,305,68,51,1
1272,609,37,58,3
1273,923,88,64,7
1274,89,35,26,2
1275,949,31,62,3
1276,766,54,60,3
1277,828,57,54,5
1278,465,97,52,4
1279,762,80,93,5
1280,529,26,98,7
1281,940,71,35,4
1282,440,10,47,5
1283,488,41,43,10
1284,991,53,55,6
1285,660,40,53,3
1286,594,42,26,5
1287,431,86,33,9
1288,73,85,22,7
1289,967,70,22,2
1290,452,30,1,1
1291,136,24,66,2
1292,723,90,55,4
1293,806,14,1,2
1294,466,57,42,7
1295,754,13,76,1
1296,499,8,37,5
1297,207,17,4,2
1298,696,51,12,8
1299,714,34,42,10
1300,6,31,85,5
1301,381,53,56,10
1302,464,47,96,7
1303,801,6,29,10
1304,931,20,21,9
1305,983,24,48,4
1306,691,99,63,6
1307,696,56,21,8
1308,889,77,68,8
1309,28,62,72,2
1310,178,32,93,9
1311,421,14,87,9
1312,520,14,73,7
1313,337,61,87,5
1314,642,82,85,2
1315,996,91,93,1
1316,586,67,5,7
1317,73,90,17,8
1318,82,57,85,3
1319,721,4,9,9
1320,882,15,25,6
1321,769,29,89,9
1322,394,71,48,5
1323,262,7,58,3
1324,219,69,75,5
1325,555,9,43,9
1326,7,27,38,1
1327,870,45,94,6
1328,628,67,99,8
1329,473,62,17,7
1330,539,47,18,4
1331,173,59,37,1
1332,810,34,59,1
1333,856,59,54,3
1334,626,87,66,5
1335,727,99,88,2
1336,929,15,81,9
1337,438,12,84,2
1338,952,84,48,10
1339,10,54,20,4
1340,381,0,69,4
1341,788,15,31,4
1342,335,42,39,9
1343,580,78,81,5
1344,783,76,82,4
1345,894,30,2,4
1346,157,1,51,4
1347,818,14,74,3
1348,375,6,40,6
1349,338,94,19,9
1350,727,35,58,4
1351,945,22,21,2
1352,599,49,95,7
1353,370,62,38,7
1354,670,67,0,4
1355,956,83,34,5
1356,489,93,24,2
1357,497,18,30,1
1358,139,86,7,3
1359,55,58,17,6
1360,506,76,10,3
1361,111,58,2,7
1362,240,47,84,5
