389,820
390,709
391,798
392,953
393,562
394,694
395,907
396,986
397,714
398,675
399,703
400,964
401,951
402,797
403,18
404,60
405,65
406,128
407,554
408,116
409,843
410,678
411,913
412,993
413,917
414,339
415,985
416,765
417,188
418,722
419,144
420,67
421,995
422,774
423,342
424,823
425,442
426,352
427,714
428,947
429,421
430,368
431,685
432,719
433,555
434,561
435,937
436,25
437,527
438,761
439,718
440,299
441,608
442,980
443,31
444,68
445,500
446,991
447,873
448,889
449,624
450,925
451,581
452,602
453,515
454,693
455,448
456,7
457,119
458,663
459,839
460,363
461,386
462,795
463,171
464,755
465,423
466,188
467,763
468,859
469,568
470,991
471,114
472,991
473,939
474,629
475,299
476,858
477,345
478,675
479,657
480,309
481,203
482,575
483,244
484,656
485,997
486,223
487,701
488,113
489,391
490,891
491,427
492,531
493,357
494,232
495,676
496,412
497,225
498,480
499,317
500,395
501,894
502,79
503,452
504,456
505,909
506,623
507,488
508,696
509,775
510,87
511,914
512,653
513,188
514,168
515,803
516,143
517,3
518,472
519,776
520,446
521,994
522,339
523,279
524,393
525,52
526,240
527,607
528,236
529,778
530,264
531,598
532,885
533,613
534,487
535,54
536,676
537,579
538,476
539,687
540,482
541,375
542,679
543,451
544,290
545,225
546,282
547,995
548,865
549,626
550,34
551,978
552,403
553,997
554,565
555,781
556,760
557,104
558,586
559,281
560,890
561,888
562,15
563,149
564,218
565,60
566,65
567,343
568,264
569,897
570,111
571,724
572,482
573,697
574,721
575,789
576,427
577,895
578,552
579,756
580,109
581,707
582,846
583,492
584,802
585,466
586,668
587,458
588,850
589,557
590,800
591,971
592,285
593,743
594,34
595,576
596,407
597,266
598,361
599,945
600,44
601,536
602,63
603,893
604,519
605,469
606,475
607,498
608,25
609,648
610,387
611,160
612,506
613,893
614,142
615,739
616,633
617,614
618,203
619,691
620,951
621,977
622,291
623,240
624,385
625,384
626,264
627,399
628,31
629,939
630,766
631,967
632,175
633,24
634,701
635,496
636,736
637,747
638,983
639,658
640,667
641,1
642,766
643,1
644,405
645,414
646,622
647,448
648,631
649,603
650,822
651,966
652,662
653,712
654,885
655,626
656,714
657,26
658,562
659,470
660,380
661,527
662,712
663,976
664,231
665,951
666,408
667,730
668,576
669,425
670,793
671,879
672,340
673,104
674,237
675,456
676,331
677,364
678,848
679,741
680,577
681,120
682,318
683,517
684,223
685,77
686,149
687,868
688,980
689,149
690,485
691,532
692,607
693,399
694,257
695,460
696,38
697,748
698,636
699,136
700,679
701,540
702,910
703,632
704,522
705,953
706,716
707,337
708,751
709,286
710,290
711,830
712,262
713,664
714,423
715,132
716,108
717,444
718,700
719,553
720,356
721,642
722,869
723,219
724,476
725,106
726,121
727,538
728,957
729,47
730,252
731,699
732,7
733,545
734,376
735,853
736,361
737,584
738,682
739,803
740,143
741,671
742,373
743,352
744,855
745,560
746,904
747,674
748,278
749,129
750,167
751,870
752,955
753,662
754,905
755,861
756,980
757,775
758,520
759,927
760,882
761,873
762,551
763,102
764,832
765,785
766,36
767,378
768,315
769,510
770,970
771,599
772,253
773,591
774,849
775,209
776,497
777,123
778,441
779,295
780,357
781,958
782,596
783,521
784,886
785,161
786,72
787,249
788,221
789,476
790,872
791,177
792,222
793,168
794,372
795,71
796,657
797,526
798,837
799,86
800,632
801,794
802,171
803,832
804,965
805,621
806,561
807,940
808,324
809,690
810,892
811,380
812,907
813,399
814,522
815,945
816,605
817,198
818,231
819,593
820,493
821,23
822,449
823,939
824,144
825,753
826,222
827,839
828,794
829,526
830,471
831,786
832,446
833,319
834,219
835,191
836,78
837,229
838,559
839,877
840,79
841,18
842,550
843,537
844,654
845,434
846,513
847,778
848,691
849,689
850,109
851,219
852,341
853,759
854,597
855,728
856,771
857,315
858,410
859,525
860,814
861,165
862,468
863,69
864,578
865,929
866,870
867,945
868,636
869,78
870,655
871,136
872,640
873,659
874,233
875,921
876,550
877,522
878,934
879,707
880,302
881,97
882,235
883,637
884,257
885,343
886,127
887,51
888,724
889,213
890,737
891,796
892,993
893,727
894,783
895,977
896,921
897,826
898,549
899,757
900,379
901,15
902,858
903,71
904,30
905,244
906,598
907,225
908,613
909,417
910,87
911,570
912,2
913,965
914,263
915,351
916,509
917,583
918,180
919,791
920,139
921,146
922,837
923,249
924,397
925,930
926,389
927,134
928,122
929,881
930,876
931,419
932,865
933,8
934,961
935,950
936,207
937,596
938,726
939,133
940,726
941,91
942,537
943,973
944,17
945,849
946,289
947,793
948,100
949,166
950,417
951,571
952,258
953,142
954,404
955,81
956,378
957,539
958,883
959,486
960,972
961,395
962,242
963,216
964,659
965,816
966,46
967,263
968,133
969,475
970,796
971,419
972,94
973,910
974,515
975,745
976,544
977,681
978,712
979,422
980,521
981,453
982,630
983,166
984,120
985,76
986,211
987,434
988,811
989,359
990,78
991,66
992,538
993,823
994,146
995,918
996,986
997,271
998,6
999,680
